kind	letter	sup	num	dc	half	component	hip	hr	hd	source
bayer	ω	1		Sco			78933	5993	144470	nec
bayer	ω	2		Sco			78990	5997	144608	nec
bayer	α			Sct			91117	6973	171443	nec
bayer	β			Sct			92175	7063	173764	nec
bayer	γ			Sct			90595	6930	170296	nec
bayer	δ			Sct			91726	7020	172748	nec
bayer	ε			Sct			91845	7032	173009	nec
bayer	ζ			Sct			90135	6884	169156	nec
bayer	η			Sct			93026	7149	175751	nec
bayer	A	1		Ser			76133	5772	138562	nec
bayer	A	2		Ser			77227	5863	140873	nec
bayer	M			Ser			73193		132132	iv27a
bayer	b			Ser			77660	5895	141851	nec
bayer	c			Ser			90642	6935	170474	nec
bayer	d			Ser			90441		169985	iv27a
bayer	d			Ser					169986	iv27a
bayer	e			Ser			91322	6993	171978	nec
bayer	α			Ser			77070	5854	140573	nec
bayer	β			Ser			77233	5867	141003	nec
bayer	γ			Ser			78072	5933	142860	nec
bayer	δ			Ser		A	76276	5789	138918	nec
bayer	δ			Ser		B	76276	5788	138917	nec
bayer	ε			Ser			77622	5892	141795	nec
bayer	ζ			Ser			88175	6710	164259	nec
bayer	η			Ser			89962	6869	168723	nec
bayer	θ	1		Ser			92946	7141	175638	nec
bayer	θ	2		Ser			92951	7142	175639	nec
bayer	ι			Ser			76852	5842	140159	nec
bayer	κ			Ser			77450	5879	141477	nec
bayer	λ			Ser			77257	5868	141004	nec
bayer	μ			Ser			77516	5881	141513	nec
bayer	ν			Ser			84880	6446	156928	nec
bayer	ξ			Ser			86263	6561	159876	nec
bayer	ο			Ser			86565	6581	160613	nec
bayer	π			Ser			78554	5972	143894	nec
bayer	ρ			Ser			77661	5899	141992	nec
bayer	σ			Ser			80179	6093	147449	nec
bayer	τ	1		Ser			75530	5739	137471	nec
bayer	τ	2		Ser			76069	5770	138527	nec
bayer	τ	3		Ser			76337	5795	139074	nec
bayer	τ	4		Ser			76423		139216	iv27a
bayer	τ	5		Ser			76424	5804	139225	nec
bayer	τ	6		Ser			76810	5840	140027	nec
bayer	τ	7		Ser			76878	5845	140232	nec
bayer	τ	8		Ser			77111	5858	140729	nec
bayer	υ			Ser			77336	5870	141187	nec
bayer	φ			Ser			78132	5940	142980	nec
bayer	χ			Ser			76866	5843	140160	nec
bayer	ψ			Ser			77052	5853	140538	nec
bayer	ω			Ser			77578	5888	141680	nec
bayer	α			Sex			49641	3981	87887	nec
bayer	β			Sex			51437	4119	90994	nec
bayer	γ			Sex		A	48437	3909	85558	nec
bayer	γ			Sex		B	48437	3909	85558	nec
bayer	δ			Sex			51362	4116	90882	nec
bayer	ε			Sex			50414	4042	89254	nec
bayer	α			Sge			96757	7479	185758	nec
bayer	β			Sge			96837	7488	185958	nec
bayer	γ			Sge			98337	7635	189319	nec
bayer	δ			Sge			97365	7536	187076	nec
bayer	δ			Sge					187077	iv27a
bayer	ε			Sge			96516	7463	185194	nec
bayer	ζ			Sge			97496	7546	187362	nec
bayer	η			Sge			98920	7679	190608	nec
bayer	θ			Sge			99352		191570	iv27a
bayer	θ			Sge					191571	iv27a
bayer	A			Sgr			98353		189005	iv27a
bayer	b	1		Sgr			98162		188603	iv27a
bayer	c			Sgr			98688		189763	iv27a
bayer	d			Sgr			94820		180540	iv27a
bayer	e	1		Sgr			96808		185644	iv27a
bayer	e	2		Sgr			96950		186005	iv27a
bayer	f			Sgr			97290		186648	iv27a
bayer	g			Sgr			98258		188899	iv27a
bayer	h	1		Sgr			96406		184552	iv27a
bayer	h	2		Sgr			96465		184707	iv27a
bayer	α			Sgr			95347	7348	181869	nec
bayer	β	1		Sgr			95241	7337	181454	nec
bayer	β	2		Sgr			95294	7343	181623	nec
bayer	γ	1		Sgr			88567	6742	164975	nec
bayer	γ	2		Sgr			88635	6746	165135	nec
bayer	δ			Sgr			89931	6859	168454	nec
bayer	ε			Sgr			90185	6879	169022	nec
bayer	ζ			Sgr			93506	7194	176687	nec
bayer	η			Sgr			89642	6832	167618	nec
bayer	θ	1		Sgr			98412	7623	189103	nec
bayer	θ	2		Sgr			98421	7624	189118	nec
bayer	ι			Sgr			98032	7581	188114	nec
bayer	κ	1		Sgr			100469	7779	193571	nec
bayer	κ	2		Sgr			100591	7787	193807	nec
bayer	κ	2		Sgr		A	100591	7787	193807	nec
bayer	λ			Sgr			90496	6913	169916	nec
bayer	μ			Sgr			89341	6812	166937	nec
bayer	ν	1		Sgr			92761	7116	174974	nec
bayer	ν	2		Sgr			92845	7120	175190	nec
bayer	ξ	1		Sgr			93057	7145	175687	nec
bayer	ξ	2		Sgr			93085	7150	175775	nec
bayer	ο			Sgr			93683	7217	177241	nec
bayer	π			Sgr			94141	7264	178524	nec
bayer	ρ	1		Sgr			95168	7340	181577	nec
bayer	ρ	2		Sgr			95188	7344	181645	nec
bayer	σ			Sgr			92855	7121	175191	nec
bayer	τ			Sgr			93864	7234	177716	nec
bayer	υ			Sgr			95176	7342	181615	nec
bayer	φ			Sgr			92041	7039	173300	nec
bayer	χ	1		Sgr			95477	7362	182369	nec
bayer	χ	2		Sgr			95486		182391	iv27a
bayer	χ	3		Sgr			95503	7363	182416	nec
bayer	ψ			Sgr			94643	7292	179950	nec
bayer	ω			Sgr			98066	7597	188376	nec
bayer	A	1		Tau			19038		25604	iv27a
bayer	A	2		Tau			19076		25680	iv27a
bayer	b			Tau			20901		28355	iv27a
bayer	c	1		Tau			21589		29388	iv27a
bayer	d			Tau			21402		29140	iv27a
bayer	e			Tau			17771		23793	iv27a
bayer	f			Tau			16369		21754	iv27a
bayer	g			Tau			14915		19926	iv27a
bayer	h			Tau			20219		27397	iv27a
bayer	i			Tau			22565		30780	iv27a
bayer	k			Tau			23088		31592	iv27a
bayer	l			Tau			23871	1658	32977	nec
bayer	m			Tau			23835		32923	iv27a
bayer	n			Tau			24822		34559	iv27a
bayer	o			Tau			25539		35708	iv27a
bayer	p			Tau			19513		26322	iv27a
bayer	q			Tau			17531		23338	iv27a
bayer	r			Tau			20522		27820	iv27a
bayer	s			Tau			16322		21686	iv27a
bayer	t			Tau			16511		21933	iv27a
bayer	u			Tau			17563		23466	iv27a
bayer	α			Tau			21421	1457	29139	nec
bayer	β			Tau			25428	1791	35497	nec
bayer	γ			Tau			20205	1346	27371	nec
bayer	δ	1		Tau			20455	1373	27697	nec
bayer	δ	2		Tau			20542	1380	27819	nec
bayer	δ	3		Tau			20648	1389	27962	nec
bayer	ε			Tau			20889	1409	28305	nec
bayer	ζ			Tau			26451	1910	37202	nec
bayer	η			Tau					23607	iv27a
bayer	η			Tau			17702	1165	23630	nec
bayer	θ	1		Tau			20885	1411	28307	nec
bayer	θ	2		Tau			20894	1412	28319	nec
bayer	ι			Tau			23497	1620	32301	nec
bayer	κ	1		Tau			20635	1387	27934	nec
bayer	κ	2		Tau			20641	1388	27946	nec
bayer	λ			Tau			18724	1239	25204	nec
bayer	μ			Tau			19860	1320	26912	nec
bayer	ν			Tau			18907	1251	25490	nec
bayer	ξ			Tau			16083	1038	21364	nec
bayer	ο			Tau			15900	1030	21120	nec
bayer	π			Tau			20732	1396	28100	nec
bayer	ρ			Tau			21273	1444	28910	nec
bayer	σ	1		Tau			21673	1478	29479	nec
bayer	σ	2		Tau			21683	1479	29488	nec
bayer	τ			Tau			21881	1497	29763	nec
bayer	υ			Tau			20711	1392	28024	nec
bayer	φ			Tau			20250	1348	27382	nec
bayer	χ			Tau			20430	1369	27638	nec
bayer	ψ			Tau			19205	1269	25867	nec
bayer	ω	1		Tau			19388	1283	26162	nec
bayer	ω	2		Tau			19990	1329	27045	nec
bayer	α			Tel			90422	6897	169467	nec
bayer	δ	1		Tel			90830	6934	170465	nec
bayer	δ	2		Tel			90853	6938	170523	nec
bayer	ε			Tel			89112	6783	166063	nec
bayer	ζ			Tel			90568	6905	169767	nec
bayer	η			Tel			95261	7329	181296	nec
bayer	ι			Tel			96341	7424	184127	nec
bayer	κ			Tel			92646	7087	174295	nec
bayer	λ			Tel			93148	7134	175510	nec
bayer	μ			Tel			95932	7393	183028	nec
bayer	ν			Tel			97421	7510	186543	nec
bayer	ξ			Tel			99120	7673	190421	nec
bayer	ρ			Tel			93815	7213	177171	nec
bayer	α			TrA			82273	6217	150798	nec
bayer	β			TrA			77952	5897	141891	nec
bayer	γ			TrA			74946	5671	135382	nec
bayer	δ			TrA			79664	6030	145544	nec
bayer	ε			TrA			76440	5771	138538	nec
bayer	ζ			TrA			80686	6098	147584	nec
bayer	η	1		TrA			81710	6172	149671	nec
bayer	θ			TrA			81252	6151	148890	nec
bayer	ι			TrA			80645	6109	147787	nec
bayer	κ			TrA			77982	5891	141767	nec
bayer	α			Tri			8796	544	11443	nec
bayer	β			Tri			10064	622	13161	nec
bayer	γ			Tri			10670	664	14055	nec
bayer	δ			Tri			10644		13974	iv27a
bayer	ε			Tri			9570	599	12471	nec
bayer	ι			Tri			10280	642	13480	nec
bayer	ι			Tri		A	10280	642	13480	nec
bayer	χ			Tri			9383		12211	iv27a
bayer	α			Tuc			110130	8502	211416	nec
bayer	β	1		Tuc			2484	126	2884	nec
bayer	β	2		Tuc			2487	127	2885	nec
bayer	β	2		Tuc		A	2487	127	2885	nec
bayer	β	3		Tuc			2578	136	3003	nec
bayer	γ			Tuc			114996	8848	219571	nec
bayer	δ			Tuc			110838	8540	212581	nec
bayer	ε			Tuc			118322	9076	224686	nec
bayer	ζ			Tuc			1599	77	1581	nec
bayer	η			Tuc			118121	9062	224392	nec
bayer	θ			Tuc			2629	139	3112	nec
bayer	ι			Tuc			5268	332	6793	nec
bayer	κ			Tuc			5896	377	7788	nec
bayer	λ	1		Tuc			4084	252	5190	nec
bayer	λ	2		Tuc			4293	270	5457	nec
bayer	ν			Tuc			111310	8582	213442	nec
bayer	ξ			Tuc			1902		2051	iv27a
bayer	π			Tuc			1647	83	1685	nec
bayer	ρ			Tuc			3330	187	4089	nec
bayer	A			UMa			42080		72037	iv27a
bayer	b			UMa			43644		75486	iv27a
bayer	c			UMa			45333		79028	iv27a
bayer	d			UMa			46977		82210	iv27a
bayer	e			UMa			45493		79439	iv27a
bayer	f			UMa			44901		78209	iv27a
bayer	g			UMa			65477		116842	iv27a
bayer	h			UMa			46733		81937	iv27a
bayer	α			UMa			54061	4301	95689	nec
bayer	α			UMa		A	54061	4301	95689	nec
bayer	α			UMa		B	54061	4301	95689	nec
bayer	β			UMa			53910	4295	95418	nec
bayer	γ			UMa			58001	4554	103287	nec
bayer	δ			UMa			59774	4660	106591	nec
bayer	ε			UMa			62956	4905	112185	nec
bayer	ζ			UMa			65378	5054	116656	nec
bayer	ζ			UMa					116657	iv27a
bayer	η			UMa			67301	5191	120315	nec
bayer	θ			UMa			46853	3775	82328	nec
bayer	ι			UMa			44127	3569	76644	nec
bayer	ι			UMa		A	44127	3569	76644	nec
bayer	κ			UMa			44471	3594	77327	nec
bayer	λ			UMa			50372	4033	89021	nec
bayer	μ			UMa			50801	4069	89758	nec
bayer	ν			UMa			55219	4377	98262	nec
bayer	ξ			UMa			55203			nec
bayer	ξ			UMa					98231	iv27a
bayer	ο			UMa			41704	3323	71369	nec
bayer	π	1		UMa			42438	3391	72905	nec
bayer	π	2		UMa			42527	3403	73108	nec
bayer	ρ			UMa			44390	3576	76827	nec
bayer	σ	1		UMa			44857	3609	77800	nec
bayer	σ	2		UMa			45038	3616	78154	nec
bayer	σ	2		UMa		A	45038	3616	78154	nec
bayer	τ			UMa			45075	3624	78362	nec
bayer	τ			UMa					78363	iv27a
bayer	υ			UMa			48319	3888	84999	nec
bayer	φ			UMa			48402	3894	85235	nec
bayer	χ			UMa			57399	4518	102224	nec
bayer	ψ			UMa			54539	4335	96833	nec
bayer	ω			UMa			53295	4248	94334	nec
bayer	α			UMi			11767	424	8890	nec
bayer	β			UMi			72607	5563	131873	nec
bayer	γ			UMi			75097	5735	137422	nec
bayer	δ			UMi			85822	6789	166205	nec
bayer	ε			UMi			82080	6322	153751	nec
bayer	ζ			UMi			77055	5903	142105	nec
bayer	η			UMi			79822		148048	iv27a
bayer	θ			UMi			76008	5826	139669	nec
bayer	λ			UMi			84535	7394	183030	nec
bayer	π	1		UMi			75809		139777	iv27a
bayer	π	1		UMi			75829		139813	iv27a
bayer	π	2		UMi			76695		141652	iv27a
bayer	A			Vel			41616		72108	iv27a
bayer	B			Vel		A	41039	3294	70930	nec
bayer	B			Vel		B	41039	3294	70930	nec
bayer	C			Vel			42088		73155	iv27a
bayer	D			Vel			42834		74753	iv27a
bayer	E			Vel			42177		73340	iv27a
bayer	F			Vel			41483		71935	iv27a
bayer	H			Vel			43878	3574	76805	nec
bayer	I			Vel			46283		81848	iv27a
bayer	J			Vel			50676		89890	iv27a
bayer	K			Vel			45631		80456	iv27a
bayer	L			Vel			46950		83058	iv27a
bayer	M			Vel			47175		83446	iv27a
bayer	N			Vel			46701		82668	iv27a
bayer	O			Vel			47717		84461	iv27a
bayer	Q			Vel			49712		88206	iv27a
bayer	a			Vel			43023		75063	iv27a
bayer	b			Vel			42570		74180	iv27a
bayer	c			Vel			44511		78004	iv27a
bayer	d			Vel			42884		74772	iv27a
bayer	e			Vel			42312		73634	iv27a
bayer	f			Vel			43413		75821	iv27a
bayer	g			Vel			43347		75710	iv27a
bayer	h			Vel			43325		75630	iv27a
bayer	i			Vel			53773		95370	iv27a
bayer	k			Vel			45448		79940	iv27a
bayer	k	1		Vel			45386		79807	iv27a
bayer	l			Vel			45439		79917	iv27a
bayer	m			Vel			48374		85622	iv27a
bayer	n			Vel			42624		74272	iv27a
bayer	p			Vel			51986	4167	92139	nec
bayer	q			Vel			50191		88955	iv27a
bayer	r			Vel			50799		89998	iv27a
bayer	s			Vel			515610	4135	91355	nec
bayer	t			Vel			51635		91504	iv27a
bayer	u			Vel			48224		85355	iv27a
bayer	w			Vel			44191		77258	iv27a
bayer	x			Vel			52154		92449	iv27a
bayer	y			Vel			47267		83548	iv27a
bayer	z			Vel			45344		79735	iv27a
bayer	γ	1		Vel				3206	68243	nec
bayer	γ	2		Vel			39953	3207	68273	nec
bayer	δ			Vel			42913	3485	74956	nec
bayer	κ			Vel			45941	3734	81188	nec
bayer	λ			Vel			44816	3634	78647	nec
bayer	μ			Vel			52727	4216	93497	nec
bayer	μ			Vel		B	52727	4216	93497	nec
bayer	ο			Vel			42536	3447	74195	nec
bayer	φ			Vel			48774	3940	86440	nec
bayer	ψ			Vel			46651	3786	82434	nec
bayer	ψ			Vel		A	46651	3786	82434	nec
bayer	ψ			Vel		B	46651	3786	82434	nec
bayer	A	1		Vir			57562		102510	iv27a
bayer	A	2		Vir			58110		103484	iv27a
bayer	b			Vir			58510		104181	iv27a
bayer	c			Vir			60172		107328	iv27a
bayer	d	1		Vir			61968		110423	iv27a
bayer	d	2		Vir			62267	4847	110951	nec
bayer	e			Vir			64792		115383	iv27a
bayer	f			Vir			61558		109704	iv27a
bayer	g			Vir			64122	4957	114113	nec
bayer	h			Vir			66098		117818	iv27a
bayer	i			Vir			65581		116870	iv27a
bayer	k			Vir			63414		112846	iv27a
bayer	l			Vir			66006		117675	iv27a
bayer	m			Vir			66803		119149	iv27a
bayer	o			Vir			66200		118022	iv27a
bayer	p			Vir			67929		121299	iv27a
bayer	q			Vir			61318		109309	iv27a
bayer	y			Vir			66247	5106	118054	nec
bayer	α			Vir			65474	5056	116658	nec
bayer	β			Vir			57757	4540	102870	nec
bayer	γ			Vir			61941	4825	110379	nec
bayer	γ			Vir		B		4826	110380	nec
bayer	δ			Vir			63090	4910	112300	nec
bayer	ε			Vir			63608	4932	113226	nec
bayer	ζ			Vir			66249	5107	118098	nec
bayer	η			Vir			60129	4689	107259	nec
bayer	θ			Vir			64238	4963	114330	nec
bayer	ι			Vir			69701	5338	124850	nec
bayer	κ			Vir			69427	5315	124294	nec
bayer	λ			Vir			69974	5359	125337	nec
bayer	μ			Vir			71957	5487	129502	nec
bayer	ν			Vir			57380	4517	102212	nec
bayer	ξ			Vir			57328	4515	102124	nec
bayer	ο			Vir			58948	4608	104979	nec
bayer	π			Vir			58590	4589	104321	nec
bayer	ρ			Vir			61960	4828	110411	nec
bayer	σ			Vir			64852	5015	115521	nec
bayer	τ			Vir			68520	5264	122408	nec
bayer	υ			Vir			70012	5366	125454	nec
bayer	φ			Vir			70755	5409	126868	nec
bayer	χ			Vir			61740	4813	110014	nec
bayer	ψ			Vir			62985	4902	112142	nec
bayer	ω			Vir			56779	4483	101153	nec
bayer	α			Vol			44382	3615	78045	nec
bayer	β			Vol			41312	3347	71878	nec
bayer	γ	1		Vol			34473	2735	55864	nec
bayer	γ	2		Vol			34481	2736	55865	nec
bayer	δ			Vol			35228	2803	57623	nec
bayer	ε			Vol			39794	3223	68520	nec
bayer	ζ			Vol			37504	3024	63295	nec
bayer	η			Vol			41003	3334	71576	nec
bayer	θ			Vol			42425	3460	74405	nec
bayer	ι			Vol			32912	2602	51557	nec
bayer	κ	1		Vol			40817	3301	71046	nec
bayer	κ	2		Vol			40834	3302	71066	nec
bayer	α			Vul			95771	7405	183439	nec
flamsteed			2	And		A	113788	8766	217782	nec
flamsteed			3	And			113919	8780	218031	nec
flamsteed			4	And			114200	8804	218452	nec
flamsteed			5	And			114210	8805	218470	nec
flamsteed			7	And			114570	8830	219080	nec
flamsteed			8	And			115022	8860	219734	nec
flamsteed			10	And			115191	8876	219981	nec
flamsteed			11	And			115152	8874	219945	nec
flamsteed			12	And			115280	8885	220117	nec
flamsteed			14	And			116076	8930	221345	nec
flamsteed			18	And			116709	8967	222304	nec
flamsteed			22	And			841	27	571	nec
flamsteed			23	And			1086	41	905	nec
flamsteed			26	And			1501	70	1438	nec
flamsteed			32	And			3231	175	3817	nec
flamsteed			36	And			4288	258	5286	nec
flamsteed			36	And		A	4288	258	5286	nec
flamsteed			36	And		B	4288	258	5286	nec
flamsteed			39	And			4903	290	6116	nec
flamsteed			44	And			5493	340	6920	nec
flamsteed			45	And			5550	348	7019	nec
flamsteed			47	And			6514	395	8374	nec
flamsteed			49	And			6999	430	9057	nec
flamsteed			55	And			8814	543	11428	nec
flamsteed			58	And			9977	620	13041	nec
flamsteed			59	And		A	10176	628	13294	nec
flamsteed			60	And			10340	643	13520	nec
flamsteed			62	And			10819	670	14212	nec
flamsteed			64	And			11220	694	14770	nec
flamsteed			65	And			11313	699	14872	nec
flamsteed			66	And			11465	709	15138	nec
flamsteed			4	Aql			91975	7040	173370	nec
flamsteed			5	Aql			92117	7059	173654	nec
flamsteed			8	Aql			92524	7101	174589	nec
flamsteed			10	Aql			93179	7167	176232	nec
flamsteed			11	Aql			93203	7172	176303	nec
flamsteed			12	Aql			93429	7193	176678	nec
flamsteed			14	Aql			93526	7209	176984	nec
flamsteed			15	Aql			93717	7225	177463	nec
flamsteed			18	Aql			93867	7248	178125	nec
flamsteed			19	Aql			94068	7266	178596	nec
flamsteed			20	Aql			94385	7279	179406	nec
flamsteed			21	Aql			94477	7287	179761	nec
flamsteed			22	Aql			94727	7303	180482	nec
flamsteed			23	Aql			94885	7319	180972	nec
flamsteed			24	Aql			94913	7321	181053	nec
flamsteed			26	Aql			95066	7333	181391	nec
flamsteed			27	Aql			95073	7336	181440	nec
flamsteed			28	Aql			94982	7331	181333	nec
flamsteed			35	Aql			95793	7400	183324	nec
flamsteed			36	Aql			95937	7414	183630	nec
flamsteed			37	Aql			96327	7430	184492	nec
flamsteed			42	Aql			96556	7460	185124	nec
flamsteed			45	Aql			96807	7480	185762	nec
flamsteed			46	Aql			96931	7493	186122	nec
flamsteed			51	Aql			97650	7553	187532	nec
flamsteed			56	Aql			97928	7584	188154	nec
flamsteed			57	Aql		A	97966	7593	188293	nec
flamsteed			57	Aql		B	97967	7594	188294	nec
flamsteed			58	Aql			97980	7596	188350	nec
flamsteed			62	Aql			98844	7667	190299	nec
flamsteed			64	Aql			99171	7690	191067	nec
flamsteed			66	Aql			99631	7720	192107	nec
flamsteed			68	Aql			100977	7821	194939	nec
flamsteed			69	Aql			101101	7831	195135	nec
flamsteed			70	Aql			101692	7873	196321	nec
flamsteed			71	Aql			101847	7884	196574	nec
flamsteed			1	Aqr			101936	7897	196758	nec
flamsteed			3	Aqr			102624	7951	198026	nec
flamsteed			4	Aqr			102945	7982	198571	nec
flamsteed			4	Aqr		A	102945	7982	198571	nec
flamsteed			5	Aqr			103005	7985	198667	nec
flamsteed			7	Aqr			103401	8015	199345	nec
flamsteed			11	Aqr			103682	8041	199960	nec
flamsteed			12	Aqr		A	103981	8059	200497	nec
flamsteed			14	Aqr			105019		202466	nec
flamsteed			15	Aqr			105164	8141	202753	nec
flamsteed			16	Aqr			105412	8160	203222	nec
flamsteed			17	Aqr			105574	8175	203525	nec
flamsteed			18	Aqr			105668	8187	203705	nec
flamsteed			19	Aqr			105761	8195	203875	nec
flamsteed			20	Aqr			105729	8192	203843	nec
flamsteed			21	Aqr			105767	8199	203926	nec
flamsteed			25	Aqr			106944	8277	206067	nec
flamsteed			26	Aqr			107144	8287	206445	nec
flamsteed			28	Aqr			108691	8390	209128	nec
flamsteed			30	Aqr			108868	8401	209396	nec
flamsteed			32	Aqr			108991	8410	209625	nec
flamsteed			35	Aqr			109332	8439	210191	nec
flamsteed			38	Aqr			109472	8452	210424	nec
flamsteed			39	Aqr			109624	8462	210705	nec
flamsteed			41	Aqr		A	109786	8480	210960	nec
flamsteed			42	Aqr			110000	8496	211361	nec
flamsteed			44	Aqr			110023	8504	211434	nec
flamsteed			45	Aqr			110179	8508	211676	nec
flamsteed			47	Aqr			110391	8516	212010	nec
flamsteed			49	Aqr			110529	8529	212271	nec
flamsteed			50	Aqr			110602	8534	212430	nec
flamsteed			51	Aqr			110578	8533	212404	nec
flamsteed			56	Aqr			111086	8567	213236	nec
flamsteed			58	Aqr			111200	8583	213464	nec
flamsteed			60	Aqr			111394	8590	213789	nec
flamsteed			61	Aqr			111539		214028	nec
flamsteed			66	Aqr			112211	8649	215167	nec
flamsteed			67	Aqr			112179	8647	215143	nec
flamsteed			68	Aqr			112529	8670	215721	nec
flamsteed			70	Aqr			112615	8676	215874	nec
flamsteed			74	Aqr			113031	8704	216494	nec
flamsteed			77	Aqr			113148	8711	216640	nec
flamsteed			78	Aqr			113127	8710	216637	nec
flamsteed			81	Aqr			113674	8757	217531	nec
flamsteed			82	Aqr			113781	8763	217701	nec
flamsteed			83	Aqr			113996	8782	218060	nec
flamsteed			86	Aqr			114119	8789	218240	nec
flamsteed			88	Aqr			114341	8812	218594	nec
flamsteed			89	Aqr			114375	8817	218640	nec
flamsteed			94	Aqr		A	115126	8866	219834	nec
flamsteed			97	Aqr			115404	8890	220278	nec
flamsteed			98	Aqr			115438	8892	220321	nec
flamsteed			99	Aqr			115669	8906	220704	nec
flamsteed			100	Aqr			116118	8932	221357	nec
flamsteed			101	Aqr			116247	8939	221565	nec
flamsteed			103	Aqr			116889	8980	222547	nec
flamsteed			104	Aqr		A	116901	8982	222574	nec
flamsteed			106	Aqr			117089	8998	222847	nec
flamsteed			108	Aqr			117629	9031	223640	nec
flamsteed			1	Ari		A	8544	530	11154	nec
flamsteed			1	Ari		A	8544	530	11154	nec
flamsteed			4	Ari			8387	522	10982	nec
flamsteed			7	Ari			8993	559	11763	nec
flamsteed			10	Ari			9621	605	12558	nec
flamsteed			10	Ari		A	9621	605	12558	nec
flamsteed			11	Ari			9859	615	12885	nec
flamsteed			14	Ari			10053	623	13174	nec
flamsteed			15	Ari			10155	631	13325	nec
flamsteed			16	Ari			10203	633	13363	nec
flamsteed			19	Ari			10328	648	13596	nec
flamsteed			21	Ari			10535	657	13872	nec
flamsteed			26	Ari			11678	729	15550	nec
flamsteed			27	Ari			11698	731	15596	nec
flamsteed			29	Ari			11843	741	15814	nec
flamsteed			30	Ari		A	12189	765	16246	nec
flamsteed			31	Ari			12153	763	16234	nec
flamsteed			33	Ari			12489	782	16628	nec
flamsteed			35	Ari			12719	801	16908	nec
flamsteed			36	Ari			12784	808	17017	nec
flamsteed			38	Ari			12832	812	17093	nec
flamsteed			40	Ari			13108	828	17459	nec
flamsteed			41	Ari			13209	838	17573	nec
flamsteed			49	Ari			14109	905	18769	nec
flamsteed			52	Ari		A	14376	927	19134	nec
flamsteed			53	Ari			14514	938	19374	nec
flamsteed			54	Ari			14586	940	19460	nec
flamsteed			55	Ari			14677	944	19548	nec
flamsteed			56	Ari			14893	954	19832	nec
flamsteed			59	Ari			15514	995	20618	nec
flamsteed			60	Ari			15557	1000	20663	nec
flamsteed			62	Ari			15696	1012	20825	nec
flamsteed			64	Ari			15861	1022	21017	nec
flamsteed			65	Ari			15870	1027	21050	nec
flamsteed			66	Ari			16181	1048	21467	nec
flamsteed			1	Aur			22453	1533	30504	nec
flamsteed			2	Aur			22678	1551	30834	nec
flamsteed			5	Aur			23261	1599	31761	nec
flamsteed			6	Aur			23268	1602	31780	nec
flamsteed			18	Aur			24832	1734	34499	nec
flamsteed			19	Aur			24879	1740	34578	nec
flamsteed			22	Aur			25192	1768	35076	nec
flamsteed			26	Aur			26536	1914	37269	nec
flamsteed			36	Aur			28499	2101	40394	nec
flamsteed			40	Aur			28946	2143	41357	nec
flamsteed			41	Aur		A	29388	2175	42126	nec
flamsteed			43	Aur			29949	2239	43380	nec
flamsteed			45	Aur			30247	2264	43905	nec
flamsteed			47	Aur			30972	2338	45466	nec
flamsteed			49	Aur			31434	2398	46553	nec
flamsteed			51	Aur			31771	2419	47070	nec
flamsteed			53	Aur			31737	2425	47152	nec
flamsteed			54	Aur		A	31852	2438	47395	nec
flamsteed			59	Aur			33041	2539	50018	nec
flamsteed			60	Aur		A	33064	2541	50037	nec
flamsteed			62	Aur			33614	2600	51440	nec
flamsteed			63	Aur			34752	2696	54716	nec
flamsteed			64	Aur			35341	2753	56221	nec
flamsteed			65	Aur			35710	2793	57264	nec
flamsteed			66	Aur			35907	2805	57669	nec
