key	old	new	resolves
gaia:5275275134431594112	HIP 37773	17 G. Vol	yes
gaia:5275962500997316864	NSV 17714	D Car	yes
gaia:5276027024288944128	HIP 40680	24 G. Vol	yes
gaia:5276224837600562816	HIP 41321	28 G. Vol	yes
gaia:5277370356917351808	HIP 40429	C Car	yes
gaia:527956488339113600	HIP 2552 B	V547 Cas B	no
gaia:5280799218287640448	HIP 33682	6 G. Vol	yes
gaia:5288387527849406592	HIP 36346	12 G. Vol	yes
gaia:5289757523635492096	HIP 39903	B Car	yes
gaia:5294043179442099200	HIP 38416 B	V459 Car B	no
gaia:5297336148056940544	NSV 18151	i Car	yes
gaia:5298600105394226432	HIP 45856	k Car	yes
gaia:5300534077635861888	V357 Car	a Car	yes
gaia:5300734910309994240	NSV 04440	g Car	yes
gaia:5301472064124336000	HIP 43783	c Car	yes
gaia:5302503371669042688	V343 Car	d Car	yes
gaia:5303126622967647488	HIP 44143	b² Car	yes
gaia:5303286052150068352	V376 Car	b¹ Car	yes
gaia:5305373440633087360	HIP 46974	h Car	yes
gaia:5309205822766572032	HIP 47717	O Vel	yes
gaia:53112944270520832	39 Tau	A² Tau	yes
gaia:5311599390863537408	HIP 45570 C	DK Vel C	no
gaia:5312280194717013120	HIP 46283	I Vel	yes
gaia:5312887640522116992	HIP 46950	L Vel	yes
gaia:5313517488885866752	HIP 45631	K Vel	yes
gaia:5314867964037116800	HIP 42129	e¹ Car	yes
gaia:5314918610293463168	HIP 42134	e² Car	yes
gaia:5316203492710565376	HIP 41906 B	V470 Car B	no
gaia:53164002842376832	37 Tau	A¹ Tau	yes
gaia:5316544444397971072	V344 Car	f Car	yes
gaia:531667443162413184	Psi Cas C	ψ Cas C	yes
gaia:531667443162413312	Psi Cas D	ψ Cas D	yes
gaia:5318496764728574848	HIP 42715 D	HY Vel D	no
gaia:5321311583211895680	GU Vel	F Vel	yes
gaia:5321960810472050944	HV Vel	E Vel	yes
gaia:5322904913005317888	HIP 42088	C Vel	yes
gaia:5323643028911351808	HIP 43878	H Vel	yes
gaia:5328070556069468416	HIP 42834	D Vel	yes
gaia:5329412200783621120	HIP 42624	n Vel	yes
gaia:5329693847558732288	KX Vel	f Vel	yes
gaia:5329941409468845824	HIP 43023	a Vel	yes
gaia:5330160246631998848	HIP 44511	c Vel	yes
gaia:5330362247534285696	HIP 43812 C	OV Vel C	no
gaia:5330362453688666880	HIP 43812 B	OV Vel B	no
gaia:5331441693076149248	HIP 43347	g Vel	yes
gaia:5333074089931966592	NSV 05385	79 G. Cen	yes
gaia:5333141675530343936	NSV 05357	j Cen	yes
gaia:5333322682632114560	NSV 18869	62 G. Cen	yes
gaia:5333575398489755520	HIP 56890	NSV 18833 B	yes
gaia:5334135702753475200	NSV 18841	58 G. Cen	yes
gaia:5334154806761557504	NSV 18821	54 G. Cen	yes
gaia:5334459474589681536	NSV 18766	33 G. Cen	yes
gaia:5334559392706536192	HIP 58456 B	NSV 19080 B	no
gaia:5334608080460780672	NSV 18951	70 G. Cen	yes
gaia:5335674056976877952	HIP 56656	52 G. Cen	yes
gaia:5335747037069380608	HIP 56606	50 G. Cen	yes
gaia:5337105105696383360	V371 Car	z² Car	yes
gaia:5337672556798367360	V533 Car	y Car	yes
gaia:5337891256535666176	V382 Car	x Car	yes
gaia:5338833263117260672	NSV 05011	u Car	yes
gaia:5339154595392401024	HIP 55149 A		no
gaia:5339393979667360512	HIP 54543 B	ER Car B	no
gaia:5340161163919802240	HIP 54294 B	NSV 05091 B	no
gaia:5342057615306088192	HIP 58041	76 G. Cen	yes
gaia:5342102317328224128	HIP 57870	74 G. Cen	yes
gaia:5344985442961439872	HIP 56480	A Cen	yes
gaia:5345847185210836736	HIP 55581	27 G. Cen	yes
gaia:5346659311979165184	π Cen	π Cen A	yes
gaia:5347621934395741568	HIP 54840	13 G. Cen	yes
gaia:5348142793675309056	HIP 55849	32 G. Cen	yes
gaia:5349528968592520704	HIP 54264	2 G. Cen	yes
gaia:5349556044067087744	HIP 54291	3 G. Cen	yes
gaia:5350041444088821248	HIP 54783	10 G. Cen	yes
gaia:5350176752737354624	HIP 54746	9 G. Cen	yes
gaia:5350588691660896128	NSV 04922	t² Car	yes
gaia:5351595878668219776	NSV 04904	r Car	yes
gaia:5351701122540337792	V399 Car	P Car	yes
gaia:5352174702807141632	HIP 52154	x Vel	yes
gaia:5352174805905137920	HIP 52154 B	x Vel B	no
gaia:5354994812705906432	MV Vel	J Vel	yes
gaia:5356991663260068480	HIP 49712	Q Vel	yes
gaia:5362249115531251840	HIP 54380	5 G. Cen	yes
gaia:5364580148905328256	HIP 51986	p Vel	yes
gaia:5364900106787969536	HIP 51635	t Vel	yes
gaia:5367389229311297280	NSV 18434	s Vel	yes
gaia:5369005236530881152	HIP 58453	85 G. Cen	yes
gaia:5370395706424118784	NSV 05253	43 G. Cen	yes
gaia:5371721408207458688	HIP 57322	63 G. Cen	yes
gaia:5372067238973153664	HIP 56700	C³ Cen	yes
gaia:5372082838294397952	HIP 56573	C² Cen	yes
gaia:5372183546686006400	V763 Cen	C¹ Cen	yes
gaia:5374890028917212416	HIP 54718	7 G. Cen	yes
gaia:5376592141634241408	NSV 18698	11 G. Cen	yes
gaia:5376714908981433216	HIP 54929	15 G. Cen	yes
gaia:5376754422678748672	HIP 55528	25 G. Cen	yes
gaia:5377412961426910592	HIP 58242	81 G. Cen	yes
gaia:5377909459643206144	HIP 58452	84 G. Cen	yes
gaia:5378174716824935040	HIP 57803	B Cen	yes
gaia:5378486634530999808	NSV 05317	64 G. Cen	yes
gaia:5379417096244434176	HIP 57013	59 G. Cen	yes
gaia:5382258371728407680	HIP 56000	34 G. Cen	yes
gaia:5382971164500943104	HIP 55667	28 G. Cen	yes
gaia:5383289266958512384	HIP 55133	22 G. Cen	yes
gaia:5384410837537766784	NSV 18789	39 G. Cen	yes
gaia:5386069210310132096	HIP 56632	49 G. Cen	yes
gaia:5389799921983524864	HIP 53773	i Vel	yes
gaia:5397046115926029056	HIP 55130	20 G. Cen	yes
gaia:5397652084272244480	NSV 18765	30 G. Cen	yes
gaia:5398114596413589120	HIP 55756	29 G. Cen	yes
gaia:5398536637078578048	QT Hya	281 G. Hya	yes
gaia:5398838560397608704	HIP 55588	26 G. Cen	yes
gaia:5402213958015309568	HIP 55164	279 G. Hya	yes
gaia:5403454619447879424	NSV 05129	275 G. Hya	yes
gaia:5403632465453998336	NSV 05111	272 G. Hya	yes
gaia:5408824462456313472	HIP 47520 B	NSV 18251 B	no
gaia:5409223585178017152	HIP 47175	M Vel	yes
gaia:5411300287757211392	NSV 04658	m Vel	yes
gaia:5411554000064990720	HIP 48224	u Vel	yes
gaia:5416484244558878080	NSV 04837	r Vel	yes
gaia:5416916936743969152	HIP 50191	q Vel	yes
gaia:5424835172813227776	HIP 47267	y Vel	yes
gaia:5427054429650918400	HIP 45189 B	KL Vel B	no
gaia:5427085976191999616	HIP 45344	z Vel	yes
gaia:5428469432401129216	HIP 44550 B	V405 Vel B	no
gaia:5430559333427264640	HIP 45439	l Vel	yes
gaia:5449958291946286336	NSV 05041	259 G. Hya	yes
gaia:5451396556234585728	HIP 52841	252 G. Hya	yes
gaia:5451717647987608448	HIP 54030	263 G. Hya	yes
gaia:5451896799663667200	HIP 53818	260 G. Hya	yes
gaia:5452501874658289280	HIP 54430	270 G. Hya	yes
gaia:5466110667513478400	HIP 50066	205 G. Hya	yes
gaia:5467390945725264384	NSV 18421	224 G. Hya	yes
gaia:5467640122547290880	HIP 51551	227 G. Hya	yes
gaia:5473488150018236928	NSV 18362	206 G. Hya	yes
gaia:5473711076000585216	HIP 50728	213 G. Hya	yes
gaia:5474318762333196544	HIP 51795	231 G. Hya	yes
gaia:5479782647926975360	HIP 31878	AK Pic C	yes
gaia:5481848355399272704	HIP 30314 B	NSV 16855 B	no
gaia:5486710017858371456	HIP 35374 B	NSV 17431 B	no
gaia:5492026740698525696	HIP 35564 B	NSV 17441 B	no
gaia:5492385009689408640	NSV 03661	Q Car	yes
gaia:5497225747068168448	V448 Car	O Car	yes
gaia:5498380887112159488	V415 Car	A Car	yes
gaia:5501284972198817536	HIP 31407	N Car	yes
gaia:5506275586760552320	HIP 37043	y² Pup	yes
gaia:5506374096132016512	MY Pup	y³ Pup	yes
gaia:5508149631314682752	HIP 34059	H Pup	yes
gaia:5508296008091890944	HIP 33455 C	NSV 17261 C	no
gaia:5509770796785820416	QW Pup	I Pup	yes
gaia:5511635499783885440	OU Pup	L¹ Pup	yes
gaia:5511804927657798400	HIP 35347	M Pup	yes
gaia:5512046236100852096	HIP 36611 C	HIP 36609	no
gaia:5515197573870886784	NSV 17873	B Vel A	yes
gaia:5515464132422751488	HIP 41616 B	A Vel B	no
gaia:5515464136727687296	HIP 41616	A Vel	yes
gaia:5517171678274556672	HIP 38957 C	V Pup C	no
gaia:5517171678276669952	HIP 38957 B	V Pup B	no
gaia:5517172051934434176	HIP 38957 D	V Pup D	no
gaia:5518235833732209536	NSV 17653	J Pup	yes
gaia:5518646462668896768	HIP 39083	V410 Pup C	yes
gaia:5519121043675092864	HIP 38917	O Pup	yes
gaia:5519219931001716736	Gam-2 Vel D	γ² Vel D	no
gaia:5519219931004461184	Gam-2 Vel E	γ² Vel E	no
gaia:5519219999721187968	Gam-2 Vel C	γ² Vel C	no
gaia:5519266900766220800	Gam-2 Vel B	γ¹ Vel	no
gaia:5521599549054493696	NSV 04199	b Vel	yes
gaia:5523539671667837952	HIP 42312	e Vel	yes
gaia:5524834518404115840	HIP 42884	d Vel	yes
gaia:5525583251467649536	HIP 43325	h Vel	yes
gaia:5525970966757976320	HIP 41246 B	NSV 17883 B	no
gaia:5528147999779516672	HIP 41361 B	NSV 17892	no
gaia:5530571254685558144	HIP 38089	Q Pup	yes
gaia:5530670107652889344	HIP 38164	P Pup	yes
gaia:5531457323620806528	NSV 17679	N Pup	yes
gaia:5537302945910490240	HIP 38414	a Pup	yes
gaia:5537733610870346880	QZ Pup	b Pup	yes
gaia:5538814190283894656	NSV 03723	c Pup	yes
gaia:5539754169644892032	HIP 40326	h² Pup	yes
gaia:5540591825707339648	NS Pup	h¹ Pup	yes
gaia:5541379935031012608	HIP 40706	q Pup	yes
gaia:5544672044638408832	MX Pup	r Pup	yes
gaia:5546234927394209536	HIP 40563 A		no
gaia:5546234931689028480	HIP 40563 B		no
gaia:5546476755539995008	HIP 40233 D	RS Pup D	no
gaia:5546867769366902400	HIP 40945	w Pup	yes
gaia:5550686235794064256	HIP 30591	G Pup	yes
gaia:5550862879207742976	HIP 31634 B	NSV 03058 B	no
gaia:5561373145220096640	HIP 34802	E Pup	yes
gaia:5561916578843653504	HIP 35393	F Pup	yes
gaia:5562659161507580800	NSV 17330	C Pup	yes
gaia:5563671227600647552	HIP 33487 B	V358 Pup B	no
gaia:5564307363797730048	NSV 17352	D Pup	yes
gaia:5564659825994306176	NSV 03431	A Pup	yes
gaia:5577192609282436480	HIP 32537	x Pup	yes
gaia:5579625175681043968	HIP 33558	t Pup	yes
gaia:5580229559184884224	HIP 31457 B	NSV 16928 B	no
gaia:5580229765339697024	HIP 31457 C	NSV 16928 C	no
gaia:5583323314320455936	HIP 32810 BC	HZ CMa BC	no
gaia:5585285049228526080	HIP 37297	d¹ Pup	yes
gaia:5585775259613338368	HIP 36363	y Pup	yes
gaia:5586786020039670144	HIP 37329	d³ Pup	yes
gaia:5586820585936041600	V468 Pup	d⁴ Pup	yes
gaia:5587229982219281152	HIP 37223	e Pup	yes
gaia:5587933566581112192	OW Pup	z Pup	yes
gaia:5588607120530408832	HIP 37853	171 G. Pup	yes
gaia:5588614164276695424	HIP 37853 B	171 G. Pup B	no
gaia:5589305482213195648	Pi Pup B	π Pup B	yes
gaia:5589311357728452608	Pi Pup A	π Pup	no
gaia:5589411172768195840	NV Pup	v¹ Pup	yes
gaia:5589416086209311872	NW Pup	v² Pup	yes
gaia:5592886110541705216	HIP 35957 D	NSV 03584 D	no
gaia:5592886110553681024	HIP 35957 C	NSV 03584 C	no
gaia:5596975125580580736	NSV 03830	χ Pup	yes
gaia:5599824647403389952	3 Pup	l Pup	yes
gaia:5600965699955273472	HIP 39352 B	NSV 17718 B	no
gaia:5605469299570245504	HIP 36349 C	V372 Pup C	no
gaia:5610441600394646016	Nganurganity	Unurgunite	yes
gaia:5611678276101933056	HIP 36890	p Pup D	yes
gaia:5612056164501840768	HIP 36917	p Pup	yes
gaia:5612323414549657728	NSV 03673	k² Pup	yes
gaia:5614158258941878144	PU Pup	m Pup	yes
gaia:5618420137803146240	HIP 36817 B	n Pup B	no
gaia:5618420137803147008	NSV 17513	n Pup A	yes
gaia:5619903241548935808	HIP 35997 B	NSV 17467 B	no
gaia:5620520617327833216	NSV 04346	w Vel	yes
gaia:5622894737807583104	HIP 45386	k¹ Vel	yes
gaia:5622922534836821120	HIP 45448	k Vel	yes
gaia:562617492891158272	HIP 10285	NSV 15448 B	yes
gaia:5627900058328550784	HIP 44443 C	HIP 44442 C	no
gaia:5641572760306688256	HIP 43947 B	HIP 43946	no
gaia:5658833409227824640	HIP 48763	185 G. Hya	yes
gaia:5659603617123861248	HIP 49339	193 G. Hya	yes
gaia:5660602557795903616	OY Hya	188 G. Hya	yes
gaia:5660986837109622400	HIP 48584	182 G. Hya	yes
gaia:5663079104658242560	NSV 18219	149 G. Hya	yes
gaia:5663166996869197312	HIP 46897	162 G. Hya	yes
gaia:5663583299457858816	NSV 18247	I Hya	yes
gaia:5668634627675287680	NSV 18389	217 G. Hya	yes
gaia:5669349344592951936	HIP 50013	204 G. Hya	yes
gaia:566936237123439360	U Cep	υ Cep	yes
gaia:566936237124917504	HIP 4843 B	υ Cep B	no
gaia:5672652724199483136	HIP 49319	192 G. Hya C	yes
gaia:5672652758559220224	HIP 49321	192 G. Hya	yes
gaia:5672842699192770432	HIP 49569	195 G. Hya	yes
gaia:5674214511747100288	HIP 49689	197 G. Hya	yes
gaia:5675226784000789504	HIP 46371	G Hya	yes
gaia:5676911545051183872	HIP 46880	160 G. Hya	yes
gaia:5677159862880227712	HIP 46511	148 G. Hya	yes
gaia:5677706148360328832	HIP 47070 B	165 G. Hya B	no
gaia:5677706182720068480	HIP 47070	165 G. Hya	yes
gaia:5678116055742953216	HIP 46813	156 G. Hya	yes
gaia:5679582499313038080	HIP 45158	107 G. Hya	yes
gaia:5681062540747755776	HIP 44923	102 G. Hya	yes
gaia:5683294588007263360	HIP 45743	121 G. Hya	yes
gaia:5683324377900390016	HIP 45854	126 G. Hya	yes
gaia:5683848604428698112	HIP 47537 B	NSV 18248 B	no
gaia:5684565035037564928	HIP 48396	179 G. Hya	yes
gaia:56858946024989952	HIP 17076 C	V1082 Tau C	no
gaia:56861660442751872	HIP 17076 B	V1082 Tau B	no
gaia:5688438928035529984	HIP 46618	150 G. Hya	yes
gaia:5689865269494598656	HIP 46859	158 G. Hya	yes
gaia:5692360611133688192	HIP 47454	172 G. Hya	yes
gaia:5696941554537343104	HIP 41418 A		no
gaia:5709058447549378304	HIP 43152	63 G. Hya	yes
gaia:5711199471578643200	11 Pup	j Pup	yes
gaia:5722446169849340288	HIP 41893	29 G. Hya	yes
gaia:5728598624600258304	HIP 44162	89 G. Hya	yes
gaia:5728949987284814848	HIP 43798	80 G. Hya	yes
gaia:5729969440722976768	NSV 04321	84 G. Hya	yes
gaia:5730035892456662656	HIP 43623	74 G. Hya	yes
gaia:5730371484020807808	HIP 44075	88 G. Hya	yes
gaia:5730654230307807744	NSV 18090	82 G. Hya	yes
gaia:5730925019405896960	HIP 44888	100 G. Hya	yes
gaia:5731491508412176768	NSV 04431	111 G. Hya	yes
gaia:5731532602659217664	HIP 45559	118 G. Hya	yes
gaia:5731702992601861248	HIP 45305	109 G. Hya	yes
gaia:5734968232899013376	HIP 43580	73 G. Hya	yes
gaia:5735066776630042112	12 Hya	D Hya	yes
gaia:5736048503072993152	HIP 44936	101 G. Hya	yes
gaia:5739254266662449792	HIP 45543	117 G. Hya	yes
gaia:5740235305912262528	HIP 46744	153 G. Hya	yes
gaia:5740335189671721344	HIP 46768	154 G. Hya	yes
gaia:5741852137761115392	HIP 46869	157 G. Hya	yes
gaia:5742848123496954112	27 Hya B	P Hya B	yes
gaia:5742848123496954496	27 Hya C	P Hya C	yes
gaia:5742852762061978880	27 Hya A	P Hya	yes
gaia:5744858885451276544	HIP 45838 A		no
gaia:5744858889745165696	HIP 45838 B		no
gaia:5745092432887588352	HIP 46893	159 G. Hya	yes
gaia:5747442879511136640	6 Hya	a Hya	yes
gaia:5747489505675791104	HIP 42701	48 G. Hya	yes
gaia:5749153857042554752	HIP 43035	58 G. Hya	yes
gaia:5751972798698387840	HIP 41597	27 G. Hya	yes
gaia:5752943976703360128	HIP 41547	26 G. Hya	yes
gaia:5754141722822178432	HIP 42835	F Hya	yes
gaia:5754144742183016704	HD 74394	F Hya B	yes
gaia:5755010405726607360	HIP 41834 C	VZ Hya C	no
gaia:5755596651583687552	HIP 42299	37 G. Hya	yes
gaia:5760189723970019072	HIP 43204	65 G. Hya	yes
gaia:5764519360241326080	HIP 44356	92 G. Hya	yes
gaia:5769608209295673984	ι Oct	ι Oct A	yes
gaia:579147000944785792	HIP 45167	105 G. Hya	yes
gaia:580462497887595904	NSV 18147	104 G. Hya	yes
gaia:5811866358170877184	HIP 84586 B	V824 Ara B	no
gaia:581578502191289344	HIP 43902	81 G. Hya	yes
gaia:582039296346268032	HIP 43570	71 G. Hya	yes
gaia:582157738659724800	HIP 42854	50 G. Hya	yes
gaia:582263532294133760	HIP 42981	54 G. Hya	yes
gaia:5832716259773997440	HIP 77927 B	NSV 07310 B	no
gaia:5832716294133739648	HIP 77927 D	NSV 07310 D	no
gaia:583286146827230592	HIP 44315	90 G. Hya	yes
gaia:5835124121463456896	HIP 79932 J	S Nor J	no
gaia:5835692225477389568	Iot-1 Nor C	ι¹ Nor C	no
gaia:5836666560185012352	HIP 58520 D		no
gaia:5836666564476158336	Eps Cha C	ε Cha C	yes
gaia:5836666564480769280	HIP 58520 E		no
gaia:5838154100636182016	HIP 59151	λ Cha	yes
gaia:5845487808846539776	Eta Mus B	η Mus B	yes
gaia:5845487911944804864	Eta Mus C	η Mus C	yes
gaia:5848137425708585344	HIP 71668 Ab	CK Cir Ab	no
gaia:5848625815044880640	HIP 72438 C	CO Cir C	no
gaia:5848625815053920256	HIP 72438 B	CO Cir B	no
gaia:5850333868501248	HIP 12862	297 G. Cet	yes
gaia:5853903814472003968	HIP 69065	313 G. Cen	yes
gaia:5854627705415864576	HIP 70035	334 G. Cen	yes
gaia:5855802671045627648	Bet Mus B	β Mus B	yes
gaia:5858915766471941248	The Mus B	θ Mus B	yes
gaia:5862172141935811968	HIP 64624 B	NSV 19660 B	no
gaia:5862235020263899008	HIP 64395	180 G. Cen	yes
gaia:5862478321535378688	HIP 64564 B	NSV 19654 B	no
gaia:5863955755975070464	HIP 66681	243 G. Cen	yes
gaia:5864427996198128640	HIP 68191	294 G. Cen	yes
gaia:5864836602250358528	HIP 65387	m Cen	yes
gaia:5864837697361427072	HIP 65479 C	215 G. Cen C	no
gaia:5864837701762139776	HIP 65479	215 G. Cen	yes
gaia:5866041490793111936	HIP 68339 B	V1202 Cen B	no
gaia:5866342142821746432	HIP 68413	299 G. Cen	yes
gaia:5867709832216848128	NSV 06544	310 G. Cen	yes
gaia:5868451109212716928	HIP 65970 H	V659 Cen H	no
gaia:5869474548409857024	HIP 65271	J Cen	yes
gaia:5869474617129630976	V790 Cen	J Cen Ca	yes
gaia:5869816805762242560	HIP 65108	200 G. Cen	yes
gaia:5870072407854357888	NSV 19920	251 G. Cen	yes
gaia:5870339039413800192	HIP 66521	238 G. Cen	yes
gaia:5870424217211924224	HIP 66575	242 G. Cen	yes
gaia:5871555889550055936	HIP 68670	305 G. Cen	yes
gaia:5874031027625742848	HIP 72773 C	AX Cir C	no
gaia:5875492519159307392	HIP 74750 B	NSV 20282 B	no
gaia:5876786747391373696	γ Cir	γ Cir A	yes
gaia:5877472464676660480	HIP 72264 E	BP Cir E	no
gaia:5878757690678047232	HIP 71333	354 G. Cen	yes
gaia:5882581895192805632	HIP 76629 B	V343 Nor B	no
gaia:5884729035245399424	HIP 77913 B	SY Nor B	no
gaia:5884729035255068800	HIP 77913 C	SY Nor C	no
gaia:588904994842564480	ω Leo	ω Leo A	yes
gaia:589052776077097088	6 Leo	h Leo	yes
gaia:5890874137024433792	HIP 70798	349 G. Cen	yes
gaia:5891112112577938816	HIP 70264	340 G. Cen	yes
gaia:5892368991819163136	HIP 70069	v Cen	yes
gaia:5893245062075169152	HIP 71746	365 G. Cen	yes
gaia:5895083892166190976	HIP 72290	b Lup	yes
gaia:5896820467691187968	HIP 69191	321 G. Cen	yes
gaia:5896987112426957696	HIP 69655	329 G. Cen	yes
gaia:5896989689407677056	HIP 69462	324 G. Cen	yes
gaia:589720969909457792	GS Leo	GS Leo A	yes
gaia:589720969909458176	GS Leo	GS Leo B	yes
gaia:5900079042218195840	HIP 73095	c Lup	yes
gaia:5902970620350884736	HIP 74915	μ¹ Lup Ca	yes
gaia:5902970689077010304	μ Lup	μ¹ Lup	yes
gaia:5910645928752037120	HIP 85815 B	NSV 22309 B	no
gaia:5918461021173369984	HIP 87914 B	NSV 24042 B	no
gaia:5921022161722960512	V539 Ara	υ¹ Ara	yes
gaia:5922299416284639232	Gam Ara B	γ Ara B	yes
gaia:5923906524348891904	Eps-2 Ara C	ε² Ara C	no
gaia:5929765615663393280	HD 152319 C	NSV 20838 C	no
gaia:5932565899990412672	HD 144972 B	QZ Nor B	no
gaia:5932812740361508736	HIP 78797 B	RS Nor B	no
gaia:5936759471698278272	V846 Ara	ρ¹ Ara	yes
gaia:5940954177264756736	HIP 81702 B	NSV 20732 B	no
gaia:5940954898814487168	HIP 81696	NSV 20732 Ca	yes
gaia:5941151986262863488	HIP 81100 B	NSV 07808 B	no
gaia:5941405217505610624	HIP 80448 B	NSV 20615 B	no
gaia:5945048071337531776	HIP 87379	ν² Ara	yes
gaia:5951165616611763456	NSV 21372	41 G. Ara	yes
gaia:5951165616635298816	HIP 84720 B	41 G. Ara B	no
gaia:5951986642593462912	HIP 85389 B	NSV 08637 B	no
gaia:5958340445417865216	HIP 85818 B	NSV 22409 B	no
gaia:5960623340819000192	HIP 86269 D	V950 Sco D	no
gaia:5961830948155839360	NSV 09205	Q Sco	yes
gaia:5966509262703200256	HD 326331 B	NSV 08026 B	no
gaia:5966509885480893824	HIP 82691 C	V1007 Sco C	no
gaia:5966509885480897792	HIP 82691 B	V1007 Sco B	no
gaia:5969698194333783936	HIP 82936 B	NSV 08060 B	no
gaia:5969698194333933056	HIP 82936 C	NSV 08060 C	no
gaia:5970189332424492160	HD 152705	V914 Sco C	yes
gaia:5970189504209690496	HIP 82926 B	V914 Sco B	no
gaia:5975663354131618304	HIP 84709 C	NSV 08482 C	no
gaia:5978207447948294016	V1073 Sco	k Sco	yes
gaia:598314443554350464	49 Cnc	b Cnc	yes
gaia:5983378313685837952	HIP 78808 C	V384 Nor C	no
gaia:5989092995330833152	HIP 76829 H	g Lup H	no
gaia:5989102478619519616	HIP 76829	g Lup	yes
gaia:5997082081177907712	HIP 79081 B	V1027 Sco B	no
gaia:5997082081179308544	HIP 79080 D	V1027 Sco D	no
gaia:599730751970496640	36 Cnc	c Cnc	yes
gaia:5998019895874780928	Eta Lup A	η Lup	yes
gaia:5998065285088239360	Eta Lup C	η Lup C	yes
gaia:5998066831276471424	Eta Lup B	η Lup B	yes
gaia:6001046782644084736	KT Lup	d Lup A	yes
gaia:6001918454867011584	HIP 76435 C	NSV 20347 C	no
gaia:6002777448330124160	Gam Lup B	γ Lup B	yes
gaia:6003314456673154048	NSV 20269	e Lup	yes
gaia:6006429373106563712	HIP 75501	k Lup	yes
gaia:6009789205765529472	HIP 76939	h Lup	yes
gaia:6014696841553696896	HIP 77157 B	HT Lup B	no
gaia:601994405893360768	50 Cnc	A² Cnc	yes
gaia:6020624858523492352	NSV 07844	H Sco	yes
gaia:602321510603179264	45 Cnc	A¹ Cnc	yes
gaia:6023633156682206720	HIP 80911	N Sco	yes
gaia:6026412893860431360	HIP 83059 B	RV Sco B	no
gaia:6034008973015014528	HIP 81939 B	NSV 07935 B	no
gaia:6039093149153220480	HIP 79881	d Sco	yes
gaia:6042159790157494784	12 Sco B	c¹ Sco B	yes
gaia:6042226413691523712	13 Sco	c² Sco	yes
gaia:6046050824364599936	22 Sco	i Sco	yes
gaia:6047774068323724288	HIP 81728	36 G. Oph	yes
gaia:6047858490197870720	HIP 81624 B	V2307 Oph B	no
gaia:6049891521556879616	HIP 79530 B	V1051 Sco B	no
gaia:6050943410590451328	Rho Oph B	ρ Oph B	yes
gaia:6050943410590451456	Rho Oph A	ρ Oph	yes
gaia:6050944063425483520	HIP 80461	ρ Oph D	yes
gaia:6050945747052676352	Rho Oph C	ρ Oph C	yes
gaia:6054935806074179840	HIP 60455 C	R Cru C	no
gaia:6054935874780531328	HIP 60455 B	R Cru B	no
gaia:6055724499483732096	HD 112245 B	FT Cru B	no
gaia:6056116647209586432	HIP 64033	174 G. Cen	yes
gaia:6059762524642419968	HD 110945 B	X Cru B	no
gaia:6060547163656965120	Mu-1 Cru A	μ¹ Cru	no
gaia:6060547335455660032	Mu-1 Cru B	μ² Cru	no
gaia:6061924576870555008	HIP 64478 B	186 G. Cen B	no
gaia:6061924645561038208	NSV 19650	186 G. Cen	yes
gaia:6062166950467100032	HIP 64583	191 G. Cen	yes
gaia:6062236185335301888	HIP 64580	190 G. Cen	yes
gaia:6063901120782965248	NSV 06193	203 G. Cen	yes
gaia:6064141432806909696	NSV 19931	253 G. Cen	yes
gaia:6064815983175273856	HIP 68101	291 G. Cen	yes
gaia:6065011902400559872	HIP 67199	263 G. Cen	yes
gaia:6065193287457478400	HIP 67836	283 G. Cen	yes
gaia:6065381024758288128	HIP 66821	Q Cen A	yes
gaia:6065984557860591360	HIP 67703	N Cen	yes
gaia:6067992334818940032	HIP 64053	177 G. Cen	yes
gaia:6068501168182306304	NSV 19748	209 G. Cen	yes
gaia:6069335903658036480	NSV 06434	M Cen	yes
gaia:6069649917314597504	HIP 67304	269 G. Cen	yes
gaia:6069653971763801344	HIP 67292	268 G. Cen	yes
gaia:6069657270297643904	NSV 19933	254 G. Cen	yes
gaia:6070059279238254464	HIP 65810	K Cen	yes
gaia:6071671369457586688	HD 108925	γ Cru	yes
gaia:6073719656523326848	HIP 62861	148 G. Cen	yes
gaia:6073847509116962944	V823 Cen	155 G. Cen	yes
gaia:6074161385328709120	HIP 62821	147 G. Cen	yes
gaia:6075027731770280960	HIP 62703	142 G. Cen	yes
gaia:6075953898506794496	NSV 05544	F Cen	yes
